subscription_id,customer_id,plan_id,plan_key,contract_type,start_date,end_date,locations,discount_pct,list_mrr,billed_mrr,is_active
SUB_05478,CUST_04360,1,basic,monthly,2023-09-01,,1,0.1,99,89.1,True
SUB_05479,CUST_04361,2,pro,monthly,2023-07-01,2024-01-01,3,0.3,379,265.3,False
SUB_05480,CUST_04361,2,pro,monthly,2024-01-01,,4,0.3,419,293.3,True
SUB_05481,CUST_04362,2,pro,monthly,2025-12-01,,5,0.0,459,459.0,True
SUB_05482,CUST_04363,1,basic,monthly,2024-08-01,2025-01-01,1,0.0,99,99.0,False
SUB_05483,CUST_04364,1,basic,monthly,2023-05-01,,1,0.0,99,99.0,True
SUB_05484,CUST_04365,2,pro,monthly,2023-12-01,2024-02-01,8,0.0,579,579.0,False
SUB_05485,CUST_04365,2,pro,monthly,2024-02-01,,9,0.0,619,619.0,True
SUB_05486,CUST_04366,2,pro,monthly,2024-09-01,2024-11-01,1,0.0,299,299.0,False
SUB_05487,CUST_04367,3,enterprise,annual,2023-11-01,2024-05-01,8,0.2,1289,1031.2,False
SUB_05488,CUST_04367,3,enterprise,annual,2024-05-01,2025-01-01,9,0.2,1359,1087.2,False
SUB_05489,CUST_04367,3,enterprise,annual,2025-01-01,2025-05-01,10,0.2,1429,1143.2,False
SUB_05490,CUST_04367,3,enterprise,annual,2025-05-01,2025-08-01,9,0.2,1359,1087.2,False
SUB_05491,CUST_04367,3,enterprise,annual,2025-08-01,,10,0.2,1429,1143.2,True
SUB_05492,CUST_04368,2,pro,annual,2023-05-01,,3,0.0,379,379.0,True
SUB_05493,CUST_04369,2,pro,annual,2023-09-01,2024-09-01,7,0.0,539,539.0,False
SUB_05494,CUST_04369,2,pro,annual,2024-09-01,,6,0.0,499,499.0,True
SUB_05495,CUST_04370,1,basic,annual,2024-11-01,,1,0.0,99,99.0,True
SUB_05496,CUST_04371,1,basic,monthly,2023-04-01,2024-01-01,1,0.0,99,99.0,False
SUB_05497,CUST_04372,2,pro,monthly,2024-06-01,2024-08-01,2,0.0,339,339.0,False
SUB_05498,CUST_04373,2,pro,annual,2024-07-01,2024-11-01,2,0.0,339,339.0,False
SUB_05499,CUST_04373,2,pro,annual,2024-11-01,,1,0.0,299,299.0,True
SUB_05500,CUST_04374,1,basic,monthly,2025-06-01,2025-11-01,1,0.0,99,99.0,False
SUB_05501,CUST_04375,2,pro,annual,2024-05-01,2025-10-01,1,0.1,299,269.1,False
SUB_05502,CUST_04375,2,pro,annual,2025-10-01,,2,0.1,339,305.1,True
SUB_05503,CUST_04376,1,basic,monthly,2024-02-01,2025-06-01,1,0.0,99,99.0,False
SUB_05504,CUST_04376,1,basic,monthly,2025-06-01,2025-07-01,2,0.0,99,99.0,False
SUB_05505,CUST_04377,1,basic,monthly,2023-10-01,2024-11-01,1,0.0,99,99.0,False
SUB_05506,CUST_04378,1,basic,monthly,2024-10-01,,1,0.0,99,99.0,True
SUB_05507,CUST_04379,1,basic,monthly,2024-07-01,2024-12-01,1,0.0,99,99.0,False
SUB_05508,CUST_04380,1,basic,monthly,2024-11-01,,1,0.0,99,99.0,True
SUB_05509,CUST_04381,1,basic,monthly,2023-12-01,2024-02-01,1,0.0,99,99.0,False
SUB_05510,CUST_04382,1,basic,monthly,2025-12-01,,1,0.0,99,99.0,True
SUB_05511,CUST_04383,2,pro,monthly,2023-09-01,2023-12-01,2,0.0,339,339.0,False
SUB_05512,CUST_04383,2,pro,monthly,2023-12-01,2024-05-01,3,0.0,379,379.0,False
SUB_05513,CUST_04384,1,basic,monthly,2024-06-01,,1,0.0,99,99.0,True
SUB_05514,CUST_04385,1,basic,annual,2024-06-01,,3,0.2,99,79.2,True
SUB_05515,CUST_04386,2,pro,annual,2023-01-01,,6,0.3,499,349.3,True
SUB_05516,CUST_04387,3,enterprise,monthly,2025-12-01,,1,0.0,799,799.0,True
SUB_05517,CUST_04388,2,pro,annual,2025-08-01,,3,0.2,379,303.2,True
SUB_05518,CUST_04389,2,pro,annual,2025-04-01,,6,0.2,499,399.2,True
SUB_05519,CUST_04390,3,enterprise,annual,2023-11-01,,7,0.1,1219,1097.1,True
SUB_05520,CUST_04391,1,basic,monthly,2024-11-01,2025-01-01,1,0.0,99,99.0,False
SUB_05521,CUST_04391,1,basic,monthly,2025-01-01,,2,0.0,99,99.0,True
SUB_05522,CUST_04392,1,basic,monthly,2024-07-01,,1,0.1,99,89.1,True
SUB_05523,CUST_04393,1,basic,annual,2025-06-01,,1,0.1,99,89.1,True
SUB_05524,CUST_04394,1,basic,monthly,2025-09-01,,1,0.0,99,99.0,True
SUB_05525,CUST_04395,1,basic,monthly,2023-08-01,,1,0.0,99,99.0,True
SUB_05526,CUST_04396,2,pro,monthly,2024-10-01,,1,0.2,299,239.2,True
SUB_05527,CUST_04397,2,pro,annual,2025-10-01,,5,0.1,459,413.1,True
SUB_05528,CUST_04398,1,basic,annual,2025-10-01,,1,0.1,99,89.1,True
SUB_05529,CUST_04399,2,pro,annual,2024-11-01,,3,0.0,379,379.0,True
SUB_05530,CUST_04400,1,basic,monthly,2025-06-01,,1,0.1,99,89.1,True
SUB_05531,CUST_04401,1,basic,annual,2023-04-01,2023-06-01,1,0.2,99,79.2,False
SUB_05532,CUST_04402,1,basic,monthly,2023-10-01,2025-05-01,1,0.0,99,99.0,False
SUB_05533,CUST_04403,1,basic,monthly,2024-01-01,,1,0.0,99,99.0,True
SUB_05534,CUST_04404,1,basic,monthly,2025-06-01,,1,0.2,99,79.2,True
SUB_05535,CUST_04405,2,pro,monthly,2025-01-01,,1,0.0,299,299.0,True
SUB_05536,CUST_04406,1,basic,annual,2025-05-01,2025-08-01,1,0.0,99,99.0,False
SUB_05537,CUST_04407,1,basic,annual,2024-02-01,,4,0.3,99,69.3,True
SUB_05538,CUST_04408,2,pro,annual,2024-10-01,2024-11-01,3,0.0,379,379.0,False
SUB_05539,CUST_04408,2,pro,annual,2024-11-01,2025-04-01,4,0.0,419,419.0,False
SUB_05540,CUST_04408,2,pro,annual,2025-04-01,,3,0.0,379,379.0,True
SUB_05541,CUST_04409,1,basic,monthly,2024-07-01,,1,0.0,99,99.0,True
SUB_05542,CUST_04410,3,enterprise,monthly,2023-12-01,2024-07-01,4,0.2,1009,807.2,False
SUB_05543,CUST_04410,3,enterprise,monthly,2024-07-01,2025-09-01,5,0.2,1079,863.2,False
SUB_05544,CUST_04410,3,enterprise,monthly,2025-09-01,,6,0.2,1149,919.2,True
SUB_05545,CUST_04411,1,basic,annual,2025-02-01,,1,0.1,99,89.1,True
SUB_05546,CUST_04412,1,basic,monthly,2025-09-01,,1,0.0,99,99.0,True
SUB_05547,CUST_04413,3,enterprise,annual,2024-01-01,2024-02-01,6,0.0,1149,1149.0,False
SUB_05548,CUST_04413,3,enterprise,annual,2024-02-01,,7,0.0,1219,1219.0,True
SUB_05549,CUST_04414,1,basic,annual,2023-06-01,2024-07-01,1,0.1,99,89.1,False
SUB_05550,CUST_04415,2,pro,annual,2023-07-01,,2,0.0,339,339.0,True
SUB_05551,CUST_04416,1,basic,annual,2025-02-01,,1,0.1,99,89.1,True
SUB_05552,CUST_04417,2,pro,annual,2023-02-01,2025-01-01,1,0.3,299,209.3,False
SUB_05553,CUST_04418,1,basic,monthly,2023-10-01,2025-12-01,1,0.1,99,89.1,False
SUB_05554,CUST_04419,2,pro,annual,2023-02-01,,1,0.0,299,299.0,True
SUB_05555,CUST_04420,1,basic,annual,2023-04-01,2023-09-01,4,0.0,99,99.0,False
SUB_05556,CUST_04420,1,basic,annual,2023-09-01,,5,0.0,99,99.0,True
SUB_05557,CUST_04421,2,pro,monthly,2024-07-01,,1,0.0,299,299.0,True
SUB_05558,CUST_04422,1,basic,annual,2024-07-01,,1,0.0,99,99.0,True
SUB_05559,CUST_04423,2,pro,monthly,2023-05-01,2024-07-01,3,0.2,379,303.2,False
SUB_05560,CUST_04424,1,basic,annual,2025-12-01,,1,0.1,99,89.1,True
SUB_05561,CUST_04425,1,basic,monthly,2023-03-01,2025-05-01,1,0.1,99,89.1,False
SUB_05562,CUST_04426,1,basic,monthly,2023-05-01,2024-06-01,1,0.1,99,89.1,False
SUB_05563,CUST_04427,2,pro,annual,2025-11-01,,1,0.1,299,269.1,True
SUB_05564,CUST_04428,1,basic,monthly,2024-03-01,,1,0.0,99,99.0,True
SUB_05565,CUST_04429,2,pro,annual,2023-02-01,,1,0.0,299,299.0,True
SUB_05566,CUST_04430,1,basic,monthly,2023-11-01,2024-07-01,1,0.1,99,89.1,False
SUB_05567,CUST_04431,1,basic,monthly,2023-02-01,,1,0.1,99,89.1,True
SUB_05568,CUST_04432,2,pro,annual,2023-07-01,2023-12-01,4,0.1,419,377.1,False
SUB_05569,CUST_04433,1,basic,annual,2025-03-01,,1,0.0,99,99.0,True
SUB_05570,CUST_04434,2,pro,annual,2023-02-01,,5,0.0,459,459.0,True
SUB_05571,CUST_04435,2,pro,monthly,2023-03-01,2023-04-01,1,0.0,299,299.0,False
SUB_05572,CUST_04435,2,pro,monthly,2023-04-01,,2,0.0,339,339.0,True
SUB_05573,CUST_04436,1,basic,monthly,2023-10-01,,1,0.0,99,99.0,True
SUB_05574,CUST_04437,2,pro,annual,2024-04-01,2024-11-01,4,0.0,419,419.0,False
SUB_05575,CUST_04438,2,pro,annual,2024-09-01,,2,0.0,339,339.0,True
SUB_05576,CUST_04439,2,pro,monthly,2023-04-01,2025-03-01,3,0.0,379,379.0,False
SUB_05577,CUST_04440,1,basic,annual,2025-11-01,,1,0.0,99,99.0,True
SUB_05578,CUST_04441,1,basic,monthly,2024-12-01,,1,0.2,99,79.2,True
SUB_05579,CUST_04442,1,basic,annual,2023-07-01,2023-11-01,1,0.2,99,79.2,False
SUB_05580,CUST_04442,1,basic,annual,2023-11-01,2025-11-01,2,0.2,99,79.2,False
SUB_05581,CUST_04443,2,pro,monthly,2023-07-01,2024-02-01,2,0.0,339,339.0,False
SUB_05582,CUST_04443,2,pro,monthly,2024-02-01,,1,0.0,299,299.0,True
SUB_05583,CUST_04444,2,pro,annual,2024-10-01,2025-11-01,3,0.1,379,341.1,False
SUB_05584,CUST_04444,2,pro,annual,2025-11-01,,2,0.1,339,305.1,True
SUB_05585,CUST_04445,2,pro,annual,2025-12-01,,5,0.2,459,367.2,True
SUB_05586,CUST_04446,1,basic,monthly,2024-07-01,,1,0.0,99,99.0,True
SUB_05587,CUST_04447,1,basic,monthly,2025-11-01,,1,0.1,99,89.1,True
SUB_05588,CUST_04448,2,pro,monthly,2025-09-01,,1,0.0,299,299.0,True
SUB_05589,CUST_04449,3,enterprise,annual,2024-04-01,,5,0.0,1079,1079.0,True
SUB_05590,CUST_04450,1,basic,monthly,2025-06-01,2025-11-01,1,0.0,99,99.0,False
SUB_05591,CUST_04451,3,enterprise,annual,2025-12-01,,8,0.2,1289,1031.2,True
SUB_05592,CUST_04452,1,basic,monthly,2025-07-01,2025-11-01,1,0.0,99,99.0,False
SUB_05593,CUST_04453,1,basic,monthly,2024-09-01,2025-09-01,1,0.0,99,99.0,False
SUB_05594,CUST_04454,1,basic,monthly,2024-06-01,,1,0.0,99,99.0,True
SUB_05595,CUST_04455,1,basic,monthly,2024-04-01,,1,0.0,99,99.0,True
SUB_05596,CUST_04456,2,pro,annual,2023-02-01,2024-02-01,6,0.2,499,399.2,False
SUB_05597,CUST_04456,2,pro,annual,2024-02-01,2024-09-01,7,0.2,539,431.2,False
SUB_05598,CUST_04456,2,pro,annual,2024-09-01,,8,0.2,579,463.2,True
SUB_05599,CUST_04457,1,basic,monthly,2024-03-01,2024-04-01,1,0.1,99,89.1,False
SUB_05600,CUST_04457,1,basic,monthly,2024-04-01,,2,0.1,99,89.1,True
SUB_05601,CUST_04458,1,basic,monthly,2025-10-01,,1,0.0,99,99.0,True
SUB_05602,CUST_04459,3,enterprise,annual,2023-10-01,2025-07-01,7,0.2,1219,975.2,False
SUB_05603,CUST_04459,3,enterprise,annual,2025-07-01,2025-12-01,6,0.2,1149,919.2,False
SUB_05604,CUST_04459,3,enterprise,annual,2025-12-01,,7,0.2,1219,975.2,True
SUB_05605,CUST_04460,3,enterprise,monthly,2024-03-01,2024-06-01,9,0.0,1359,1359.0,False
SUB_05606,CUST_04460,3,enterprise,monthly,2024-06-01,2024-09-01,10,0.0,1429,1429.0,False
SUB_05607,CUST_04460,3,enterprise,monthly,2024-09-01,2025-07-01,11,0.0,1499,1499.0,False
SUB_05608,CUST_04460,3,enterprise,monthly,2025-07-01,,12,0.0,1569,1569.0,True
SUB_05609,CUST_04461,2,pro,monthly,2025-01-01,,1,0.0,299,299.0,True
SUB_05610,CUST_04462,2,pro,annual,2024-04-01,2024-08-01,7,0.2,539,431.2,False
SUB_05611,CUST_04462,2,pro,annual,2024-08-01,,8,0.2,579,463.2,True
SUB_05612,CUST_04463,2,pro,annual,2025-02-01,,8,0.0,579,579.0,True
SUB_05613,CUST_04464,1,basic,monthly,2025-06-01,,1,0.0,99,99.0,True
SUB_05614,CUST_04465,1,basic,annual,2024-08-01,2025-07-01,1,0.1,99,89.1,False
SUB_05615,CUST_04466,1,basic,monthly,2023-09-01,,1,0.0,99,99.0,True
SUB_05616,CUST_04467,2,pro,monthly,2023-06-01,,1,0.0,299,299.0,True
SUB_05617,CUST_04468,3,enterprise,annual,2023-08-01,2023-10-01,7,0.2,1219,975.2,False
SUB_05618,CUST_04468,3,enterprise,annual,2023-10-01,2025-12-01,6,0.2,1149,919.2,False
SUB_05619,CUST_04468,3,enterprise,annual,2025-12-01,,7,0.2,1219,975.2,True
SUB_05620,CUST_04469,2,pro,annual,2023-12-01,2024-12-01,7,0.0,539,539.0,False
SUB_05621,CUST_04469,2,pro,annual,2024-12-01,2025-02-01,8,0.0,579,579.0,False
SUB_05622,CUST_04469,2,pro,annual,2025-02-01,,9,0.0,619,619.0,True
SUB_05623,CUST_04470,2,pro,monthly,2024-08-01,,1,0.1,299,269.1,True
SUB_05624,CUST_04471,1,basic,monthly,2024-07-01,,1,0.0,99,99.0,True
SUB_05625,CUST_04472,2,pro,monthly,2024-06-01,,3,0.0,379,379.0,True
SUB_05626,CUST_04473,1,basic,monthly,2023-02-01,2023-09-01,1,0.0,99,99.0,False
SUB_05627,CUST_04474,2,pro,annual,2025-04-01,,2,0.0,339,339.0,True
SUB_05628,CUST_04475,1,basic,monthly,2023-02-01,,1,0.0,99,99.0,True
SUB_05629,CUST_04476,1,basic,monthly,2023-03-01,2025-06-01,1,0.0,99,99.0,False
SUB_05630,CUST_04477,2,pro,monthly,2023-08-01,,3,0.0,379,379.0,True
SUB_05631,CUST_04478,2,pro,monthly,2025-02-01,,1,0.0,299,299.0,True
SUB_05632,CUST_04479,1,basic,annual,2024-10-01,2025-12-01,1,0.1,99,89.1,False
SUB_05633,CUST_04479,1,basic,annual,2025-12-01,,2,0.1,99,89.1,True
SUB_05634,CUST_04480,2,pro,annual,2023-03-01,2025-01-01,2,0.1,339,305.1,False
SUB_05635,CUST_04481,2,pro,annual,2024-03-01,2024-04-01,2,0.0,339,339.0,False
SUB_05636,CUST_04481,2,pro,annual,2024-04-01,,3,0.0,379,379.0,True
SUB_05637,CUST_04482,2,pro,annual,2024-03-01,,3,0.3,379,265.3,True
SUB_05638,CUST_04483,2,pro,annual,2025-09-01,2025-10-01,2,0.0,339,339.0,False
SUB_05639,CUST_04483,2,pro,annual,2025-10-01,,1,0.0,299,299.0,True
SUB_05640,CUST_04484,2,pro,annual,2023-05-01,2025-08-01,2,0.2,339,271.2,False
SUB_05641,CUST_04484,2,pro,annual,2025-08-01,,3,0.2,379,303.2,True
SUB_05642,CUST_04485,1,basic,monthly,2024-07-01,2024-11-01,1,0.0,99,99.0,False
SUB_05643,CUST_04486,1,basic,monthly,2024-12-01,,3,0.2,99,79.2,True
SUB_05644,CUST_04487,1,basic,annual,2024-09-01,2025-04-01,1,0.1,99,89.1,False
SUB_05645,CUST_04488,1,basic,annual,2025-02-01,,1,0.1,99,89.1,True
SUB_05646,CUST_04489,1,basic,monthly,2024-12-01,,1,0.0,99,99.0,True
SUB_05647,CUST_04490,2,pro,monthly,2024-12-01,,2,0.1,339,305.1,True
SUB_05648,CUST_04491,2,pro,monthly,2025-02-01,2025-03-01,2,0.2,339,271.2,False
SUB_05649,CUST_04492,2,pro,annual,2023-02-01,2023-06-01,4,0.0,419,419.0,False
SUB_05650,CUST_04492,2,pro,annual,2023-06-01,,5,0.0,459,459.0,True
SUB_05651,CUST_04493,1,basic,monthly,2024-10-01,,4,0.0,99,99.0,True
SUB_05652,CUST_04494,1,basic,annual,2024-03-01,,1,0.0,99,99.0,True
SUB_05653,CUST_04495,2,pro,monthly,2024-06-01,,1,0.0,299,299.0,True
SUB_05654,CUST_04496,1,basic,monthly,2024-04-01,2025-02-01,1,0.0,99,99.0,False
SUB_05655,CUST_04497,3,enterprise,annual,2023-05-01,2023-08-01,7,0.2,1219,975.2,False
SUB_05656,CUST_04497,3,enterprise,annual,2023-08-01,2024-03-01,8,0.2,1289,1031.2,False
SUB_05657,CUST_04497,3,enterprise,annual,2024-03-01,,7,0.2,1219,975.2,True
SUB_05658,CUST_04498,2,pro,annual,2023-06-01,2024-07-01,3,0.1,379,341.1,False
SUB_05659,CUST_04498,2,pro,annual,2024-07-01,2025-02-01,2,0.1,339,305.1,False
SUB_05660,CUST_04498,2,pro,annual,2025-02-01,,3,0.1,379,341.1,True
SUB_05661,CUST_04499,1,basic,monthly,2025-01-01,,1,0.0,99,99.0,True
SUB_05662,CUST_04500,1,basic,annual,2025-11-01,,1,0.0,99,99.0,True
SUB_05663,CUST_04501,1,basic,monthly,2023-01-01,,1,0.0,99,99.0,True
SUB_05664,CUST_04502,1,basic,monthly,2025-06-01,,1,0.0,99,99.0,True
SUB_05665,CUST_04503,1,basic,monthly,2025-02-01,,1,0.0,99,99.0,True
SUB_05666,CUST_04504,1,basic,monthly,2024-05-01,2024-10-01,1,0.0,99,99.0,False
SUB_05667,CUST_04505,1,basic,monthly,2023-05-01,,1,0.0,99,99.0,True
SUB_05668,CUST_04506,2,pro,monthly,2023-08-01,2024-09-01,1,0.0,299,299.0,False
SUB_05669,CUST_04507,1,basic,monthly,2025-07-01,2025-10-01,1,0.0,99,99.0,False
SUB_05670,CUST_04508,1,basic,monthly,2025-05-01,,1,0.0,99,99.0,True
SUB_05671,CUST_04509,1,basic,monthly,2023-01-01,2025-07-01,1,0.0,99,99.0,False
SUB_05672,CUST_04509,1,basic,monthly,2025-07-01,,2,0.0,99,99.0,True
SUB_05673,CUST_04510,1,basic,monthly,2023-05-01,2025-10-01,1,0.1,99,89.1,False
SUB_05674,CUST_04511,1,basic,monthly,2025-04-01,,1,0.0,99,99.0,True
SUB_05675,CUST_04512,3,enterprise,annual,2025-06-01,,8,0.1,1289,1160.1,True
SUB_05676,CUST_04513,1,basic,annual,2023-02-01,,1,0.0,99,99.0,True
SUB_05677,CUST_04514,1,basic,annual,2023-07-01,2025-10-01,1,0.0,99,99.0,False
SUB_05678,CUST_04515,1,basic,monthly,2023-03-01,2023-04-01,1,0.0,99,99.0,False
SUB_05679,CUST_04516,1,basic,annual,2023-10-01,,1,0.0,99,99.0,True
SUB_05680,CUST_04517,2,pro,annual,2024-02-01,2024-04-01,2,0.1,339,305.1,False
SUB_05681,CUST_04517,2,pro,annual,2024-04-01,2025-06-01,3,0.1,379,341.1,False
SUB_05682,CUST_04517,2,pro,annual,2025-06-01,2025-09-01,4,0.1,419,377.1,False
SUB_05683,CUST_04518,1,basic,annual,2024-07-01,2024-11-01,2,0.0,99,99.0,False
SUB_05684,CUST_04519,2,pro,monthly,2023-09-01,2024-09-01,7,0.0,539,539.0,False
SUB_05685,CUST_04519,2,pro,monthly,2024-09-01,2024-12-01,8,0.0,579,579.0,False
SUB_05686,CUST_04519,2,pro,monthly,2024-12-01,,7,0.0,539,539.0,True
SUB_05687,CUST_04520,1,basic,monthly,2023-02-01,2023-03-01,1,0.0,99,99.0,False
SUB_05688,CUST_04521,1,basic,monthly,2023-06-01,2024-05-01,1,0.0,99,99.0,False
SUB_05689,CUST_04522,1,basic,monthly,2023-07-01,2025-03-01,1,0.2,99,79.2,False
SUB_05690,CUST_04523,1,basic,monthly,2023-08-01,2025-05-01,1,0.0,99,99.0,False
SUB_05691,CUST_04524,1,basic,monthly,2025-04-01,2025-07-01,1,0.0,99,99.0,False
SUB_05692,CUST_04524,1,basic,monthly,2025-07-01,,2,0.0,99,99.0,True
SUB_05693,CUST_04525,1,basic,annual,2025-03-01,,1,0.0,99,99.0,True
SUB_05694,CUST_04526,1,basic,monthly,2023-01-01,2023-02-01,1,0.2,99,79.2,False
SUB_05695,CUST_04527,1,basic,monthly,2023-12-01,2024-03-01,1,0.0,99,99.0,False
SUB_05696,CUST_04527,1,basic,monthly,2024-03-01,2024-09-01,2,0.0,99,99.0,False
SUB_05697,CUST_04528,1,basic,monthly,2025-06-01,2025-11-01,1,0.0,99,99.0,False
SUB_05698,CUST_04529,3,enterprise,annual,2024-05-01,,8,0.2,1289,1031.2,True
SUB_05699,CUST_04530,1,basic,monthly,2025-08-01,,1,0.0,99,99.0,True
SUB_05700,CUST_04531,3,enterprise,annual,2023-12-01,,1,0.0,799,799.0,True
SUB_05701,CUST_04532,2,pro,annual,2023-05-01,,3,0.0,379,379.0,True
SUB_05702,CUST_04533,2,pro,monthly,2024-05-01,,1,0.0,299,299.0,True
SUB_05703,CUST_04534,1,basic,monthly,2024-09-01,2025-10-01,1,0.1,99,89.1,False
SUB_05704,CUST_04535,1,basic,monthly,2025-04-01,,1,0.0,99,99.0,True
SUB_05705,CUST_04536,3,enterprise,monthly,2024-07-01,,4,0.0,1009,1009.0,True
SUB_05706,CUST_04537,2,pro,annual,2024-11-01,2025-07-01,4,0.1,419,377.1,False
SUB_05707,CUST_04537,2,pro,annual,2025-07-01,2025-08-01,3,0.1,379,341.1,False
SUB_05708,CUST_04537,2,pro,annual,2025-08-01,,4,0.1,419,377.1,True
SUB_05709,CUST_04538,3,enterprise,annual,2023-09-01,2024-11-01,8,0.2,1289,1031.2,False
SUB_05710,CUST_04538,3,enterprise,annual,2024-11-01,2025-05-01,9,0.2,1359,1087.2,False
SUB_05711,CUST_04538,3,enterprise,annual,2025-05-01,,10,0.2,1429,1143.2,True
SUB_05712,CUST_04539,2,pro,monthly,2024-05-01,2025-09-01,5,0.0,459,459.0,False
SUB_05713,CUST_04539,2,pro,monthly,2025-09-01,2025-11-01,4,0.0,419,419.0,False
SUB_05714,CUST_04540,2,pro,annual,2025-03-01,,2,0.1,339,305.1,True
SUB_05715,CUST_04541,1,basic,monthly,2023-06-01,2025-09-01,1,0.0,99,99.0,False
SUB_05716,CUST_04541,1,basic,monthly,2025-09-01,,2,0.0,99,99.0,True
SUB_05717,CUST_04542,3,enterprise,annual,2024-02-01,2024-09-01,6,0.1,1149,1034.1,False
SUB_05718,CUST_04542,3,enterprise,annual,2024-09-01,2025-02-01,7,0.1,1219,1097.1,False
SUB_05719,CUST_04542,3,enterprise,annual,2025-02-01,,6,0.1,1149,1034.1,True
SUB_05720,CUST_04543,1,basic,monthly,2024-08-01,2025-08-01,1,0.1,99,89.1,False
SUB_05721,CUST_04544,1,basic,monthly,2023-02-01,2023-03-01,1,0.0,99,99.0,False
SUB_05722,CUST_04544,1,basic,monthly,2023-03-01,2024-09-01,2,0.0,99,99.0,False
SUB_05723,CUST_04545,1,basic,monthly,2025-08-01,,1,0.0,99,99.0,True
SUB_05724,CUST_04546,2,pro,monthly,2023-06-01,,2,0.1,339,305.1,True
SUB_05725,CUST_04547,2,pro,annual,2023-06-01,2024-07-01,7,0.2,539,431.2,False
SUB_05726,CUST_04547,2,pro,annual,2024-07-01,2025-02-01,6,0.2,499,399.2,False
SUB_05727,CUST_04547,2,pro,annual,2025-02-01,,5,0.2,459,367.2,True
SUB_05728,CUST_04548,1,basic,monthly,2025-08-01,,1,0.0,99,99.0,True
SUB_05729,CUST_04549,1,basic,monthly,2023-09-01,,1,0.0,99,99.0,True
SUB_05730,CUST_04550,3,enterprise,monthly,2023-01-01,,3,0.0,939,939.0,True
SUB_05731,CUST_04551,2,pro,monthly,2023-02-01,,4,0.1,419,377.1,True
SUB_05732,CUST_04552,1,basic,monthly,2023-08-01,2025-10-01,1,0.0,99,99.0,False
SUB_05733,CUST_04553,2,pro,monthly,2024-09-01,,2,0.1,339,305.1,True
SUB_05734,CUST_04554,2,pro,annual,2023-10-01,2024-04-01,3,0.1,379,341.1,False
SUB_05735,CUST_04555,1,basic,monthly,2024-08-01,,1,0.1,99,89.1,True
SUB_05736,CUST_04556,1,basic,monthly,2023-08-01,,1,0.0,99,99.0,True
SUB_05737,CUST_04557,1,basic,monthly,2024-09-01,2024-12-01,3,0.0,99,99.0,False
SUB_05738,CUST_04558,3,enterprise,monthly,2023-06-01,,1,0.0,799,799.0,True
SUB_05739,CUST_04559,2,pro,annual,2025-02-01,,2,0.2,339,271.2,True
SUB_05740,CUST_04560,1,basic,annual,2023-02-01,,1,0.0,99,99.0,True
SUB_05741,CUST_04561,1,basic,annual,2023-08-01,,1,0.0,99,99.0,True
SUB_05742,CUST_04562,1,basic,annual,2023-02-01,,1,0.0,99,99.0,True
SUB_05743,CUST_04563,2,pro,monthly,2023-03-01,2023-08-01,2,0.0,339,339.0,False
SUB_05744,CUST_04563,2,pro,monthly,2023-08-01,,3,0.0,379,379.0,True
SUB_05745,CUST_04564,1,basic,annual,2024-07-01,,1,0.1,99,89.1,True
SUB_05746,CUST_04565,2,pro,monthly,2024-02-01,2024-09-01,1,0.0,299,299.0,False
SUB_05747,CUST_04565,2,pro,monthly,2024-09-01,,2,0.0,339,339.0,True
SUB_05748,CUST_04566,1,basic,monthly,2024-06-01,2024-09-01,1,0.0,99,99.0,False
SUB_05749,CUST_04567,1,basic,annual,2024-03-01,,1,0.0,99,99.0,True
SUB_05750,CUST_04568,1,basic,monthly,2025-03-01,,1,0.0,99,99.0,True
SUB_05751,CUST_04569,1,basic,monthly,2023-06-01,,1,0.0,99,99.0,True
SUB_05752,CUST_04570,2,pro,monthly,2023-11-01,2025-03-01,3,0.0,379,379.0,False
SUB_05753,CUST_04571,2,pro,annual,2025-05-01,,3,0.0,379,379.0,True
SUB_05754,CUST_04572,1,basic,monthly,2023-03-01,2023-06-01,1,0.0,99,99.0,False
SUB_05755,CUST_04573,1,basic,annual,2024-08-01,,1,0.1,99,89.1,True
SUB_05756,CUST_04574,1,basic,monthly,2024-11-01,2025-05-01,1,0.0,99,99.0,False
SUB_05757,CUST_04575,1,basic,monthly,2024-10-01,2025-02-01,1,0.0,99,99.0,False
SUB_05758,CUST_04576,1,basic,annual,2023-07-01,,1,0.1,99,89.1,True
SUB_05759,CUST_04577,1,basic,monthly,2025-02-01,,1,0.0,99,99.0,True
SUB_05760,CUST_04578,2,pro,monthly,2023-06-01,2024-01-01,5,0.0,459,459.0,False
SUB_05761,CUST_04578,2,pro,monthly,2024-01-01,2024-02-01,6,0.0,499,499.0,False
SUB_05762,CUST_04579,2,pro,monthly,2023-07-01,2024-05-01,4,0.1,419,377.1,False
SUB_05763,CUST_04580,1,basic,monthly,2023-10-01,,1,0.0,99,99.0,True
SUB_05764,CUST_04581,1,basic,monthly,2025-12-01,,1,0.1,99,89.1,True
SUB_05765,CUST_04582,1,basic,monthly,2025-12-01,,1,0.0,99,99.0,True
SUB_05766,CUST_04583,3,enterprise,annual,2023-06-01,2025-05-01,10,0.2,1429,1143.2,False
SUB_05767,CUST_04583,3,enterprise,annual,2025-05-01,,11,0.2,1499,1199.2,True
SUB_05768,CUST_04584,1,basic,monthly,2025-11-01,,1,0.0,99,99.0,True
SUB_05769,CUST_04585,1,basic,annual,2023-05-01,,1,0.0,99,99.0,True
