event_id,customer_id,subscription_id,event_date,event_type,old_plan_id,new_plan_id,old_locations,new_locations,old_discount_pct,new_discount_pct
EVT_05588,CUST_06727,,2024-10-01,expansion,3,3,9,10,0.1,0.1
EVT_05589,CUST_06791,,2024-10-01,expansion,2,2,5,6,0.1,0.1
EVT_05590,CUST_06812,,2024-10-01,contraction,2,2,3,2,0.1,0.1
EVT_05591,CUST_06880,,2024-10-01,churn,1,,1,,0.0,
EVT_05592,CUST_06889,,2024-10-01,churn,1,,1,,0.0,
EVT_05593,CUST_06900,,2024-10-01,expansion,1,1,1,2,0.0,0.0
EVT_05594,CUST_06904,,2024-10-01,contraction,3,3,7,6,0.2,0.2
EVT_05595,CUST_06958,,2024-10-01,churn,2,,4,,0.0,
EVT_05596,CUST_06981,,2024-10-01,expansion,1,1,1,2,0.0,0.0
EVT_05597,CUST_00734,SUB_00734,2024-10-02,signup,,2,,1,,0.0
EVT_05598,CUST_04979,SUB_04979,2024-10-02,signup,,1,,1,,0.0
EVT_05599,CUST_06565,SUB_06565,2024-10-02,signup,,1,,1,,0.0
EVT_05600,CUST_06716,SUB_06716,2024-10-02,signup,,2,,5,,0.1
EVT_05601,CUST_00480,SUB_00480,2024-10-03,signup,,1,,1,,0.0
EVT_05602,CUST_01282,SUB_01282,2024-10-03,signup,,1,,1,,0.0
EVT_05603,CUST_02137,SUB_02137,2024-10-03,signup,,2,,1,,0.1
EVT_05604,CUST_03673,SUB_03673,2024-10-03,signup,,1,,1,,0.0
EVT_05605,CUST_04479,SUB_04479,2024-10-03,signup,,1,,1,,0.1
EVT_05606,CUST_04945,SUB_04945,2024-10-03,signup,,3,,10,,0.2
EVT_05607,CUST_05045,SUB_05045,2024-10-03,signup,,1,,1,,0.1
EVT_05608,CUST_05806,SUB_05806,2024-10-03,signup,,1,,1,,0.0
EVT_05609,CUST_06445,SUB_06445,2024-10-03,signup,,1,,1,,0.0
EVT_05610,CUST_00077,SUB_00077,2024-10-04,signup,,1,,1,,0.0
EVT_05611,CUST_00724,SUB_00724,2024-10-04,signup,,1,,1,,0.0
EVT_05612,CUST_01299,SUB_01299,2024-10-04,signup,,2,,2,,0.2
EVT_05613,CUST_03426,SUB_03426,2024-10-04,signup,,1,,1,,0.1
EVT_05614,CUST_03694,SUB_03694,2024-10-04,signup,,1,,1,,0.0
EVT_05615,CUST_04901,SUB_04901,2024-10-04,signup,,1,,1,,0.0
EVT_05616,CUST_06763,SUB_06763,2024-10-04,signup,,2,,1,,0.1
EVT_05617,CUST_06975,SUB_06975,2024-10-04,signup,,1,,1,,0.0
EVT_05618,CUST_06996,SUB_06996,2024-10-04,signup,,2,,5,,0.1
EVT_05619,CUST_01891,SUB_01891,2024-10-05,signup,,1,,1,,0.0
EVT_05620,CUST_02048,SUB_02048,2024-10-05,signup,,3,,2,,0.2
EVT_05621,CUST_03602,SUB_03602,2024-10-05,signup,,1,,1,,0.1
EVT_05622,CUST_04034,SUB_04034,2024-10-05,signup,,2,,2,,0.1
EVT_05623,CUST_05201,SUB_05201,2024-10-05,signup,,2,,3,,0.1
EVT_05624,CUST_05444,SUB_05444,2024-10-05,signup,,3,,3,,0.3
EVT_05625,CUST_00016,SUB_00016,2024-10-06,signup,,1,,1,,0.0
EVT_05626,CUST_00523,SUB_00523,2024-10-06,signup,,3,,8,,0.3
EVT_05627,CUST_02821,SUB_02821,2024-10-06,signup,,3,,5,,0.1
EVT_05628,CUST_03596,SUB_03596,2024-10-06,signup,,1,,1,,0.0
EVT_05629,CUST_00560,SUB_00560,2024-10-07,signup,,2,,1,,0.0
EVT_05630,CUST_02318,SUB_02318,2024-10-07,signup,,2,,3,,0.1
EVT_05631,CUST_02350,SUB_02350,2024-10-07,signup,,2,,1,,0.0
EVT_05632,CUST_02832,SUB_02832,2024-10-07,signup,,1,,1,,0.2
EVT_05633,CUST_03643,SUB_03643,2024-10-07,signup,,2,,2,,0.0
EVT_05634,CUST_03820,SUB_03820,2024-10-07,signup,,1,,1,,0.0
EVT_05635,CUST_04358,SUB_04358,2024-10-07,signup,,1,,1,,0.0
EVT_05636,CUST_00015,SUB_00015,2024-10-08,signup,,1,,1,,0.0
EVT_05637,CUST_00291,SUB_00291,2024-10-08,signup,,3,,5,,0.1
EVT_05638,CUST_00809,SUB_00809,2024-10-08,signup,,2,,3,,0.1
EVT_05639,CUST_01083,SUB_01083,2024-10-08,signup,,2,,1,,0.0
EVT_05640,CUST_02187,SUB_02187,2024-10-08,signup,,1,,1,,0.0
EVT_05641,CUST_06210,SUB_06210,2024-10-08,signup,,3,,1,,0.0
EVT_05642,CUST_03880,SUB_03880,2024-10-09,signup,,2,,2,,0.2
EVT_05643,CUST_05760,SUB_05760,2024-10-09,signup,,3,,7,,0.1
EVT_05644,CUST_05855,SUB_05855,2024-10-09,signup,,3,,1,,0.0
EVT_05645,CUST_06526,SUB_06526,2024-10-09,signup,,1,,1,,0.0
EVT_05646,CUST_00860,SUB_00860,2024-10-10,signup,,1,,1,,0.0
EVT_05647,CUST_01841,SUB_01841,2024-10-10,signup,,1,,5,,0.1
EVT_05648,CUST_01842,SUB_01842,2024-10-10,signup,,1,,1,,0.0
EVT_05649,CUST_02176,SUB_02176,2024-10-10,signup,,2,,1,,0.0
EVT_05650,CUST_03229,SUB_03229,2024-10-10,signup,,2,,3,,0.1
EVT_05651,CUST_03675,SUB_03675,2024-10-10,signup,,3,,7,,0.0
EVT_05652,CUST_00315,SUB_00315,2024-10-11,signup,,1,,1,,0.0
EVT_05653,CUST_01177,SUB_01177,2024-10-11,signup,,2,,1,,0.1
EVT_05654,CUST_01293,SUB_01293,2024-10-11,signup,,2,,1,,0.2
EVT_05655,CUST_01319,SUB_01319,2024-10-11,signup,,1,,1,,0.2
EVT_05656,CUST_03127,SUB_03127,2024-10-11,signup,,3,,6,,0.2
EVT_05657,CUST_06493,SUB_06493,2024-10-11,signup,,2,,1,,0.0
EVT_05658,CUST_00742,SUB_00742,2024-10-12,signup,,2,,3,,0.2
EVT_05659,CUST_00965,SUB_00965,2024-10-12,signup,,1,,1,,0.0
EVT_05660,CUST_02258,SUB_02258,2024-10-12,signup,,2,,2,,0.2
EVT_05661,CUST_02508,SUB_02508,2024-10-12,signup,,1,,1,,0.0
EVT_05662,CUST_04396,SUB_04396,2024-10-12,signup,,2,,1,,0.2
EVT_05663,CUST_05583,SUB_05583,2024-10-12,signup,,1,,1,,0.0
EVT_05664,CUST_00586,SUB_00586,2024-10-13,signup,,1,,1,,0.0
EVT_05665,CUST_00598,SUB_00598,2024-10-13,signup,,2,,1,,0.1
EVT_05666,CUST_01572,SUB_01572,2024-10-13,signup,,2,,1,,0.0
EVT_05667,CUST_01864,SUB_01864,2024-10-13,signup,,1,,1,,0.0
EVT_05668,CUST_02503,SUB_02503,2024-10-13,signup,,1,,2,,0.1
EVT_05669,CUST_03919,SUB_03919,2024-10-13,signup,,1,,3,,0.1
EVT_05670,CUST_04444,SUB_04444,2024-10-13,signup,,2,,3,,0.1
EVT_05671,CUST_04966,SUB_04966,2024-10-13,signup,,1,,1,,0.1
EVT_05672,CUST_05158,SUB_05158,2024-10-13,signup,,1,,1,,0.0
EVT_05673,CUST_06372,SUB_06372,2024-10-13,signup,,2,,1,,0.0
EVT_05674,CUST_00606,SUB_00606,2024-10-14,signup,,1,,1,,0.0
EVT_05675,CUST_02083,SUB_02083,2024-10-14,signup,,1,,1,,0.2
EVT_05676,CUST_03069,SUB_03069,2024-10-14,signup,,2,,3,,0.1
EVT_05677,CUST_03817,SUB_03817,2024-10-14,signup,,2,,2,,0.1
EVT_05678,CUST_05236,SUB_05236,2024-10-14,signup,,1,,1,,0.0
EVT_05679,CUST_06902,SUB_06902,2024-10-14,signup,,1,,6,,0.0
EVT_05680,CUST_00401,SUB_00401,2024-10-15,signup,,3,,9,,0.2
EVT_05681,CUST_00933,SUB_00933,2024-10-15,signup,,1,,1,,0.1
EVT_05682,CUST_01781,SUB_01781,2024-10-15,signup,,1,,1,,0.0
EVT_05683,CUST_03676,SUB_03676,2024-10-15,signup,,1,,1,,0.0
EVT_05684,CUST_04107,SUB_04107,2024-10-15,signup,,2,,3,,0.0
EVT_05685,CUST_04575,SUB_04575,2024-10-15,signup,,1,,1,,0.0
EVT_05686,CUST_00094,SUB_00094,2024-10-16,signup,,2,,1,,0.0
EVT_05687,CUST_00309,SUB_00309,2024-10-16,signup,,1,,1,,0.0
EVT_05688,CUST_00624,SUB_00624,2024-10-16,signup,,2,,1,,0.0
EVT_05689,CUST_01640,SUB_01640,2024-10-16,signup,,3,,10,,0.0
EVT_05690,CUST_02247,SUB_02247,2024-10-16,signup,,1,,1,,0.0
EVT_05691,CUST_02619,SUB_02619,2024-10-16,signup,,1,,1,,0.0
EVT_05692,CUST_06306,SUB_06306,2024-10-16,signup,,1,,2,,0.0
EVT_05693,CUST_06334,SUB_06334,2024-10-16,signup,,2,,1,,0.1
EVT_05694,CUST_06753,SUB_06753,2024-10-16,signup,,1,,1,,0.0
EVT_05695,CUST_01644,SUB_01644,2024-10-17,signup,,1,,1,,0.1
EVT_05696,CUST_01895,SUB_01895,2024-10-17,signup,,1,,1,,0.0
EVT_05697,CUST_02486,SUB_02486,2024-10-17,signup,,1,,2,,0.0
EVT_05698,CUST_04408,SUB_04408,2024-10-17,signup,,2,,3,,0.0
EVT_05699,CUST_05179,SUB_05179,2024-10-17,signup,,1,,1,,0.0
EVT_05700,CUST_02651,SUB_02651,2024-10-18,signup,,1,,1,,0.0
EVT_05701,CUST_03338,SUB_03338,2024-10-18,signup,,2,,2,,0.1
EVT_05702,CUST_04104,SUB_04104,2024-10-18,signup,,3,,7,,0.0
EVT_05703,CUST_05278,SUB_05278,2024-10-18,signup,,1,,1,,0.0
EVT_05704,CUST_06360,SUB_06360,2024-10-18,signup,,2,,4,,0.3
EVT_05705,CUST_02045,SUB_02045,2024-10-19,signup,,1,,1,,0.0
EVT_05706,CUST_02368,SUB_02368,2024-10-19,signup,,1,,1,,0.0
EVT_05707,CUST_04338,SUB_04338,2024-10-19,signup,,2,,1,,0.0
EVT_05708,CUST_04669,SUB_04669,2024-10-19,signup,,1,,1,,0.0
EVT_05709,CUST_05537,SUB_05537,2024-10-19,signup,,1,,1,,0.0
EVT_05710,CUST_05600,SUB_05600,2024-10-19,signup,,1,,1,,0.1
EVT_05711,CUST_06412,SUB_06412,2024-10-19,signup,,1,,1,,0.0
EVT_05712,CUST_01450,SUB_01450,2024-10-20,signup,,1,,1,,0.0
EVT_05713,CUST_05722,SUB_05722,2024-10-20,signup,,2,,2,,0.0
EVT_05714,CUST_06189,SUB_06189,2024-10-20,signup,,1,,1,,0.0
EVT_05715,CUST_00081,SUB_00081,2024-10-21,signup,,2,,2,,0.0
EVT_05716,CUST_00670,SUB_00670,2024-10-21,signup,,3,,6,,0.1
EVT_05717,CUST_00721,SUB_00721,2024-10-21,signup,,2,,5,,0.2
EVT_05718,CUST_00907,SUB_00907,2024-10-21,signup,,1,,1,,0.0
EVT_05719,CUST_01623,SUB_01623,2024-10-21,signup,,1,,6,,0.3
EVT_05720,CUST_02398,SUB_02398,2024-10-21,signup,,1,,1,,0.0
EVT_05721,CUST_02426,SUB_02426,2024-10-21,signup,,2,,4,,0.0
EVT_05722,CUST_02942,SUB_02942,2024-10-21,signup,,2,,5,,0.1
EVT_05723,CUST_04330,SUB_04330,2024-10-21,signup,,2,,7,,0.0
EVT_05724,CUST_00740,SUB_00740,2024-10-22,signup,,1,,1,,0.0
EVT_05725,CUST_01206,SUB_01206,2024-10-22,signup,,2,,4,,0.3
EVT_05726,CUST_01565,SUB_01565,2024-10-22,signup,,2,,2,,0.0
EVT_05727,CUST_04378,SUB_04378,2024-10-22,signup,,1,,1,,0.0
EVT_05728,CUST_04961,SUB_04961,2024-10-22,signup,,2,,3,,0.0
EVT_05729,CUST_05137,SUB_05137,2024-10-22,signup,,3,,10,,0.1
EVT_05730,CUST_00247,SUB_00247,2024-10-23,signup,,3,,6,,0.1
EVT_05731,CUST_01466,SUB_01466,2024-10-23,signup,,2,,2,,0.0
EVT_05732,CUST_04591,SUB_04591,2024-10-23,signup,,1,,1,,0.0
EVT_05733,CUST_05371,SUB_05371,2024-10-23,signup,,2,,5,,0.2
EVT_05734,CUST_05790,SUB_05790,2024-10-23,signup,,1,,1,,0.0
EVT_05735,CUST_00901,SUB_00901,2024-10-24,signup,,1,,1,,0.0
EVT_05736,CUST_01095,SUB_01095,2024-10-24,signup,,1,,1,,0.1
EVT_05737,CUST_02820,SUB_02820,2024-10-24,signup,,3,,8,,0.1
EVT_05738,CUST_03837,SUB_03837,2024-10-24,signup,,2,,3,,0.1
EVT_05739,CUST_04493,SUB_04493,2024-10-24,signup,,1,,4,,0.0
EVT_05740,CUST_05028,SUB_05028,2024-10-24,signup,,2,,1,,0.1
EVT_05741,CUST_06700,SUB_06700,2024-10-24,signup,,1,,1,,0.0
EVT_05742,CUST_00027,SUB_00027,2024-10-25,signup,,1,,1,,0.1
EVT_05743,CUST_02314,SUB_02314,2024-10-25,signup,,2,,4,,0.3
EVT_05744,CUST_05673,SUB_05673,2024-10-25,signup,,1,,1,,0.1
EVT_05745,CUST_00014,SUB_00014,2024-10-26,signup,,1,,1,,0.0
EVT_05746,CUST_00448,SUB_00448,2024-10-26,signup,,2,,1,,0.1
EVT_05747,CUST_00893,SUB_00893,2024-10-26,signup,,1,,3,,0.1
EVT_05748,CUST_01120,SUB_01120,2024-10-26,signup,,2,,3,,0.0
EVT_05749,CUST_02328,SUB_02328,2024-10-26,signup,,3,,4,,0.1
EVT_05750,CUST_00120,SUB_00120,2024-10-27,signup,,1,,1,,0.0
EVT_05751,CUST_00214,SUB_00214,2024-10-27,signup,,2,,2,,0.1
EVT_05752,CUST_00652,SUB_00652,2024-10-27,signup,,3,,8,,0.2
EVT_05753,CUST_01038,SUB_01038,2024-10-27,signup,,2,,3,,0.1
EVT_05754,CUST_02264,SUB_02264,2024-10-27,signup,,3,,8,,0.1
EVT_05755,CUST_03772,SUB_03772,2024-10-27,signup,,1,,1,,0.1
EVT_05756,CUST_04055,SUB_04055,2024-10-27,signup,,1,,1,,0.0
EVT_05757,CUST_04056,SUB_04056,2024-10-27,signup,,2,,4,,0.1
EVT_05758,CUST_04805,SUB_04805,2024-10-27,signup,,2,,8,,0.1
EVT_05759,CUST_05378,SUB_05378,2024-10-27,signup,,2,,2,,0.2
EVT_05760,CUST_05646,SUB_05646,2024-10-27,signup,,1,,2,,0.1
EVT_05761,CUST_05819,SUB_05819,2024-10-27,signup,,3,,8,,0.0
EVT_05762,CUST_01624,SUB_01624,2024-10-28,signup,,2,,3,,0.1
EVT_05763,CUST_05994,SUB_05994,2024-10-28,signup,,2,,2,,0.0
EVT_05764,CUST_06477,SUB_06477,2024-10-28,signup,,2,,1,,0.0
EVT_05765,CUST_01136,SUB_01136,2024-10-29,signup,,2,,5,,0.1
EVT_05766,CUST_02322,SUB_02322,2024-10-29,signup,,2,,4,,0.2
EVT_05767,CUST_04203,SUB_04203,2024-10-29,signup,,1,,1,,0.1
EVT_05768,CUST_05018,SUB_05018,2024-10-29,signup,,1,,1,,0.0
EVT_05769,CUST_05189,SUB_05189,2024-10-29,signup,,1,,1,,0.0
EVT_05770,CUST_05320,SUB_05320,2024-10-29,signup,,2,,5,,0.0
EVT_05771,CUST_06325,SUB_06325,2024-10-29,signup,,1,,1,,0.0
EVT_05772,CUST_00441,SUB_00441,2024-10-30,signup,,1,,1,,0.1
EVT_05773,CUST_01170,SUB_01170,2024-10-30,signup,,1,,1,,0.1
EVT_05774,CUST_01184,SUB_01184,2024-10-30,signup,,1,,1,,0.0
EVT_05775,CUST_02346,SUB_02346,2024-10-30,signup,,1,,1,,0.0
EVT_05776,CUST_04828,SUB_04828,2024-10-30,signup,,1,,1,,0.0
EVT_05777,CUST_06923,SUB_06923,2024-10-30,signup,,3,,6,,0.2
EVT_05778,CUST_00187,SUB_00187,2024-10-31,signup,,3,,6,,0.1
EVT_05779,CUST_01297,SUB_01297,2024-10-31,signup,,2,,2,,0.2
EVT_05780,CUST_02800,SUB_02800,2024-10-31,signup,,1,,1,,0.0
EVT_05781,CUST_03154,SUB_03154,2024-10-31,signup,,2,,3,,0.2
EVT_05782,CUST_03691,SUB_03691,2024-10-31,signup,,1,,1,,0.0
EVT_05783,CUST_00026,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05784,CUST_00274,,2024-11-01,expansion,3,3,10,11,0.0,0.0
EVT_05785,CUST_00331,SUB_00331,2024-11-01,signup,,3,,6,,0.1
EVT_05786,CUST_00335,,2024-11-01,contraction,2,2,4,3,0.2,0.2
EVT_05787,CUST_00371,,2024-11-01,expansion,2,2,1,2,0.0,0.0
EVT_05788,CUST_00533,,2024-11-01,churn,1,,1,,0.2,
EVT_05789,CUST_00624,,2024-11-01,churn,2,,1,,0.0,
EVT_05790,CUST_00660,,2024-11-01,churn,1,,1,,0.0,
EVT_05791,CUST_00692,,2024-11-01,churn,2,,1,,0.1,
EVT_05792,CUST_00769,,2024-11-01,churn,1,,1,,0.1,
EVT_05793,CUST_00800,,2024-11-01,churn,1,,1,,0.0,
EVT_05794,CUST_00858,,2024-11-01,churn,2,,5,,0.1,
EVT_05795,CUST_00927,,2024-11-01,churn,1,,1,,0.0,
EVT_05796,CUST_00945,,2024-11-01,expansion,2,2,1,2,0.2,0.2
EVT_05797,CUST_00996,,2024-11-01,churn,2,,7,,0.2,
EVT_05798,CUST_01022,SUB_01022,2024-11-01,signup,,1,,1,,0.0
EVT_05799,CUST_01044,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05800,CUST_01066,,2024-11-01,contraction,3,3,9,8,0.0,0.0
EVT_05801,CUST_01118,,2024-11-01,churn,2,,3,,0.1,
EVT_05802,CUST_01302,SUB_01302,2024-11-01,signup,,1,,1,,0.0
EVT_05803,CUST_01360,,2024-11-01,churn,1,,1,,0.0,
EVT_05804,CUST_01372,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05805,CUST_01377,,2024-11-01,churn,1,,1,,0.0,
EVT_05806,CUST_01393,,2024-11-01,expansion,3,3,6,7,0.0,0.0
EVT_05807,CUST_01396,,2024-11-01,churn,2,,2,,0.0,
EVT_05808,CUST_01434,,2024-11-01,churn,2,,6,,0.0,
EVT_05809,CUST_01485,,2024-11-01,churn,2,,4,,0.0,
EVT_05810,CUST_01604,,2024-11-01,expansion,2,2,5,6,0.1,0.1
EVT_05811,CUST_01611,,2024-11-01,expansion,3,3,2,3,0.2,0.2
EVT_05812,CUST_01613,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05813,CUST_01667,,2024-11-01,churn,2,,4,,0.0,
EVT_05814,CUST_01736,,2024-11-01,churn,1,,1,,0.0,
EVT_05815,CUST_01759,,2024-11-01,expansion,2,2,2,3,0.3,0.3
EVT_05816,CUST_01773,,2024-11-01,churn,3,,7,,0.0,
EVT_05817,CUST_02037,,2024-11-01,contraction,2,2,4,3,0.0,0.0
EVT_05818,CUST_02152,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05819,CUST_02173,,2024-11-01,churn,2,,2,,0.0,
EVT_05820,CUST_02185,,2024-11-01,expansion,2,2,6,7,0.1,0.1
EVT_05821,CUST_02247,,2024-11-01,churn,1,,1,,0.0,
EVT_05822,CUST_02318,,2024-11-01,churn,2,,3,,0.1,
EVT_05823,CUST_02338,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05824,CUST_02342,,2024-11-01,expansion,3,3,9,10,0.1,0.1
EVT_05825,CUST_02353,,2024-11-01,expansion,2,2,3,4,0.0,0.0
EVT_05826,CUST_02364,,2024-11-01,churn,2,,1,,0.0,
EVT_05827,CUST_02455,,2024-11-01,expansion,3,3,8,9,0.2,0.2
EVT_05828,CUST_02590,,2024-11-01,expansion,3,3,8,9,0.2,0.2
EVT_05829,CUST_02612,,2024-11-01,churn,1,,1,,0.0,
EVT_05830,CUST_02646,,2024-11-01,churn,2,,2,,0.0,
EVT_05831,CUST_02654,,2024-11-01,churn,2,,1,,0.1,
EVT_05832,CUST_02861,,2024-11-01,expansion,2,2,2,3,0.0,0.0
EVT_05833,CUST_03023,,2024-11-01,churn,1,,1,,0.0,
EVT_05834,CUST_03062,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05835,CUST_03164,,2024-11-01,expansion,2,2,5,6,0.2,0.2
EVT_05836,CUST_03184,,2024-11-01,expansion,1,1,3,4,0.0,0.0
EVT_05837,CUST_03193,,2024-11-01,churn,3,,2,,0.0,
EVT_05838,CUST_03198,,2024-11-01,churn,1,,1,,0.0,
EVT_05839,CUST_03223,,2024-11-01,churn,1,,1,,0.0,
EVT_05840,CUST_03244,,2024-11-01,churn,1,,1,,0.0,
EVT_05841,CUST_03247,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05842,CUST_03254,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05843,CUST_03274,,2024-11-01,churn,1,,1,,0.1,
EVT_05844,CUST_03389,,2024-11-01,expansion,2,2,2,3,0.2,0.2
EVT_05845,CUST_03448,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05846,CUST_03529,,2024-11-01,churn,1,,1,,0.0,
EVT_05847,CUST_03558,,2024-11-01,expansion,2,2,4,5,0.0,0.0
EVT_05848,CUST_03623,,2024-11-01,churn,3,,3,,0.1,
EVT_05849,CUST_03716,,2024-11-01,churn,1,,1,,0.0,
EVT_05850,CUST_03760,,2024-11-01,expansion,2,2,3,4,0.0,0.0
EVT_05851,CUST_03838,,2024-11-01,expansion,2,2,5,6,0.0,0.0
EVT_05852,CUST_03851,,2024-11-01,expansion,2,2,5,6,0.1,0.1
EVT_05853,CUST_03867,,2024-11-01,expansion,2,2,5,6,0.0,0.0
EVT_05854,CUST_03935,,2024-11-01,churn,1,,1,,0.0,
EVT_05855,CUST_03990,,2024-11-01,churn,1,,1,,0.1,
EVT_05856,CUST_04024,,2024-11-01,expansion,3,3,1,2,0.0,0.0
EVT_05857,CUST_04033,SUB_04033,2024-11-01,signup,,3,,10,,0.1
EVT_05858,CUST_04200,,2024-11-01,churn,1,,1,,0.1,
EVT_05859,CUST_04301,,2024-11-01,churn,1,,1,,0.0,
EVT_05860,CUST_04336,,2024-11-01,churn,1,,1,,0.0,
EVT_05861,CUST_04366,,2024-11-01,churn,2,,1,,0.0,
EVT_05862,CUST_04373,,2024-11-01,contraction,2,2,2,1,0.0,0.0
EVT_05863,CUST_04377,,2024-11-01,churn,1,,1,,0.0,
EVT_05864,CUST_04408,,2024-11-01,expansion,2,2,3,4,0.0,0.0
EVT_05865,CUST_04437,,2024-11-01,churn,2,,4,,0.0,
EVT_05866,CUST_04485,,2024-11-01,churn,1,,1,,0.0,
EVT_05867,CUST_04518,,2024-11-01,churn,1,,2,,0.0,
EVT_05868,CUST_04538,,2024-11-01,expansion,3,3,8,9,0.2,0.2
EVT_05869,CUST_04631,,2024-11-01,churn,1,,1,,0.0,
EVT_05870,CUST_04639,,2024-11-01,expansion,2,2,9,10,0.3,0.3
EVT_05871,CUST_04677,,2024-11-01,expansion,2,2,5,6,0.1,0.1
EVT_05872,CUST_04745,,2024-11-01,expansion,3,3,6,7,0.0,0.0
EVT_05873,CUST_04760,,2024-11-01,churn,2,,2,,0.0,
EVT_05874,CUST_04805,,2024-11-01,expansion,2,2,8,9,0.1,0.1
EVT_05875,CUST_04806,,2024-11-01,expansion,2,2,2,3,0.0,0.0
EVT_05876,CUST_04862,,2024-11-01,expansion,3,3,3,4,0.0,0.0
EVT_05877,CUST_04925,,2024-11-01,churn,1,,1,,0.0,
EVT_05878,CUST_04941,,2024-11-01,churn,2,,4,,0.1,
EVT_05879,CUST_04985,,2024-11-01,expansion,3,3,5,6,0.1,0.1
EVT_05880,CUST_04991,,2024-11-01,churn,1,,2,,0.0,
EVT_05881,CUST_05027,,2024-11-01,contraction,3,3,8,7,0.1,0.1
EVT_05882,CUST_05148,,2024-11-01,churn,1,,1,,0.0,
EVT_05883,CUST_05163,,2024-11-01,churn,2,,2,,0.1,
EVT_05884,CUST_05174,,2024-11-01,churn,1,,1,,0.0,
EVT_05885,CUST_05243,,2024-11-01,churn,1,,2,,0.1,
EVT_05886,CUST_05308,,2024-11-01,expansion,3,3,6,7,0.2,0.2
EVT_05887,CUST_05374,,2024-11-01,churn,1,,1,,0.0,
EVT_05888,CUST_05435,,2024-11-01,churn,1,,1,,0.0,
EVT_05889,CUST_05443,,2024-11-01,expansion,2,2,3,4,0.1,0.1
EVT_05890,CUST_05483,,2024-11-01,contraction,2,2,2,1,0.1,0.1
EVT_05891,CUST_05515,,2024-11-01,churn,2,,4,,0.0,
EVT_05892,CUST_05566,,2024-11-01,churn,2,,2,,0.1,
EVT_05893,CUST_05567,SUB_05567,2024-11-01,signup,,2,,4,,0.0
EVT_05894,CUST_05613,,2024-11-01,contraction,2,2,4,3,0.1,0.1
EVT_05895,CUST_05618,,2024-11-01,churn,1,,1,,0.0,
EVT_05896,CUST_05623,,2024-11-01,churn,1,,1,,0.0,
EVT_05897,CUST_05649,,2024-11-01,contraction,2,2,3,2,0.0,0.0
EVT_05898,CUST_05707,,2024-11-01,churn,1,,1,,0.0,
EVT_05899,CUST_05735,,2024-11-01,churn,1,,1,,0.1,
EVT_05900,CUST_05811,,2024-11-01,expansion,3,3,10,11,0.2,0.2
EVT_05901,CUST_05845,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05902,CUST_05869,,2024-11-01,churn,1,,1,,0.0,
EVT_05903,CUST_05884,,2024-11-01,expansion,2,2,6,7,0.2,0.2
EVT_05904,CUST_05923,,2024-11-01,expansion,2,2,3,4,0.1,0.1
EVT_05905,CUST_05965,,2024-11-01,churn,1,,1,,0.0,
EVT_05906,CUST_05992,,2024-11-01,expansion,3,3,7,8,0.0,0.0
EVT_05907,CUST_05999,,2024-11-01,expansion,1,1,2,3,0.0,0.0
EVT_05908,CUST_06028,,2024-11-01,churn,1,,1,,0.0,
EVT_05909,CUST_06113,,2024-11-01,churn,2,,2,,0.1,
EVT_05910,CUST_06117,,2024-11-01,expansion,1,1,2,3,0.0,0.0
EVT_05911,CUST_06197,,2024-11-01,churn,1,,1,,0.1,
EVT_05912,CUST_06220,,2024-11-01,churn,1,,1,,0.0,
EVT_05913,CUST_06344,,2024-11-01,churn,1,,1,,0.1,
EVT_05914,CUST_06369,,2024-11-01,churn,1,,1,,0.0,
EVT_05915,CUST_06398,,2024-11-01,expansion,2,2,2,3,0.0,0.0
EVT_05916,CUST_06440,,2024-11-01,expansion,3,3,10,11,0.1,0.1
EVT_05917,CUST_06468,,2024-11-01,expansion,2,2,2,3,0.1,0.1
EVT_05918,CUST_06489,,2024-11-01,churn,2,,3,,0.2,
EVT_05919,CUST_06517,,2024-11-01,churn,1,,2,,0.0,
EVT_05920,CUST_06522,,2024-11-01,expansion,2,2,2,3,0.1,0.1
EVT_05921,CUST_06534,,2024-11-01,expansion,3,3,7,8,0.0,0.0
EVT_05922,CUST_06587,,2024-11-01,contraction,2,2,3,2,0.0,0.0
EVT_05923,CUST_06623,,2024-11-01,churn,1,,1,,0.0,
EVT_05924,CUST_06673,,2024-11-01,expansion,1,1,3,4,0.1,0.1
EVT_05925,CUST_06766,SUB_06766,2024-11-01,signup,,1,,1,,0.0
EVT_05926,CUST_06773,,2024-11-01,expansion,1,1,1,2,0.0,0.0
EVT_05927,CUST_06777,,2024-11-01,churn,1,,1,,0.0,
EVT_05928,CUST_06779,,2024-11-01,contraction,2,2,3,2,0.1,0.1
EVT_05929,CUST_06895,,2024-11-01,expansion,2,2,9,10,0.0,0.0
