customer_id,segment,signup_date,initial_plan_key,initial_contract_type,initial_locations,status
CUST_03657,small,2025-04-17,basic,annual,1,active
CUST_03658,small,2025-07-02,basic,monthly,1,active
CUST_03659,small,2023-04-26,basic,annual,1,active
CUST_03660,mid,2023-07-24,pro,annual,5,active
CUST_03661,small,2025-04-15,basic,monthly,1,active
CUST_03662,mid,2023-03-15,pro,annual,3,active
CUST_03663,small,2024-05-04,basic,monthly,1,active
CUST_03664,small,2025-07-29,basic,monthly,1,active
CUST_03665,small,2025-07-03,basic,monthly,1,active
CUST_03666,small,2025-02-21,pro,monthly,1,active
CUST_03667,small,2023-09-15,basic,annual,1,active
CUST_03668,small,2024-07-11,basic,monthly,1,active
CUST_03669,mid,2024-06-10,pro,annual,3,active
CUST_03670,large,2024-01-12,enterprise,annual,9,active
CUST_03671,small,2023-04-28,basic,monthly,1,active
CUST_03672,small,2023-12-19,pro,monthly,1,active
CUST_03673,small,2024-11-08,basic,monthly,1,active
CUST_03674,small,2023-08-14,basic,monthly,1,active
CUST_03675,mid,2023-07-04,basic,annual,5,active
CUST_03676,large,2025-12-08,enterprise,monthly,6,active
CUST_03677,small,2024-01-08,basic,monthly,1,active
CUST_03678,small,2025-11-09,basic,monthly,1,active
CUST_03679,small,2025-09-08,basic,monthly,1,active
CUST_03680,mid,2024-12-24,enterprise,annual,2,active
CUST_03681,small,2025-03-25,basic,monthly,1,active
CUST_03682,mid,2024-01-20,enterprise,annual,4,active
CUST_03683,small,2025-02-11,basic,monthly,1,active
CUST_03684,mid,2025-07-23,pro,monthly,3,active
CUST_03685,mid,2023-09-14,basic,monthly,3,active
CUST_03686,mid,2025-01-25,enterprise,annual,2,active
CUST_03687,mid,2024-07-31,pro,monthly,5,active
CUST_03688,small,2023-04-28,basic,annual,1,active
CUST_03689,mid,2025-09-14,pro,monthly,5,active
CUST_03690,mid,2025-10-22,enterprise,annual,2,active
CUST_03691,small,2024-07-25,pro,annual,1,active
CUST_03692,small,2023-08-11,basic,monthly,1,active
CUST_03693,mid,2025-05-09,pro,monthly,2,active
CUST_03694,small,2023-05-16,pro,monthly,1,active
CUST_03695,small,2023-06-27,basic,monthly,1,active
CUST_03696,mid,2023-05-25,pro,annual,3,active
CUST_03697,large,2024-06-25,pro,annual,10,active
CUST_03698,mid,2023-06-08,pro,monthly,2,active
CUST_03699,small,2023-05-22,basic,monthly,1,active
CUST_03700,small,2024-09-05,basic,monthly,1,active
CUST_03701,small,2024-10-18,basic,monthly,1,active
CUST_03702,small,2025-03-25,basic,annual,1,active
CUST_03703,small,2023-02-20,basic,monthly,1,active
CUST_03704,small,2025-01-06,basic,monthly,1,active
CUST_03705,small,2024-06-27,basic,monthly,1,active
CUST_03706,small,2025-06-03,basic,monthly,1,active
CUST_03707,mid,2023-03-15,pro,monthly,2,active
CUST_03708,large,2025-09-03,enterprise,annual,8,active
CUST_03709,small,2023-03-25,basic,monthly,1,active
CUST_03710,small,2023-03-24,basic,monthly,1,active
CUST_03711,small,2023-11-22,basic,monthly,1,active
CUST_03712,small,2025-12-10,basic,annual,1,active
CUST_03713,mid,2024-06-14,pro,monthly,2,active
CUST_03714,large,2025-01-20,enterprise,monthly,6,active
CUST_03715,mid,2024-10-19,pro,annual,2,active
CUST_03716,large,2025-11-26,enterprise,annual,9,active
CUST_03717,large,2023-07-20,enterprise,annual,7,active
CUST_03718,small,2024-06-19,basic,monthly,1,active
CUST_03719,mid,2024-10-12,pro,annual,3,active
CUST_03720,small,2023-04-15,basic,monthly,1,active
CUST_03721,small,2023-07-02,basic,monthly,1,active
CUST_03722,small,2023-06-18,pro,monthly,1,active
CUST_03723,small,2024-03-30,basic,monthly,1,active
CUST_03724,mid,2023-02-21,pro,monthly,2,active
CUST_03725,small,2024-03-26,basic,monthly,1,active
CUST_03726,small,2024-07-22,basic,monthly,1,active
CUST_03727,large,2025-03-24,enterprise,annual,7,active
CUST_03728,small,2025-05-05,basic,monthly,1,active
CUST_03729,mid,2025-01-07,pro,monthly,4,active
CUST_03730,small,2025-07-03,basic,monthly,1,active
CUST_03731,small,2025-09-27,basic,monthly,1,active
CUST_03732,small,2024-01-27,basic,monthly,1,active
CUST_03733,small,2025-05-02,pro,monthly,1,active
CUST_03734,mid,2025-11-09,pro,monthly,4,active
CUST_03735,small,2023-01-19,basic,annual,1,active
CUST_03736,small,2025-08-09,basic,monthly,1,active
CUST_03737,small,2023-05-23,basic,monthly,1,active
CUST_03738,small,2024-01-16,basic,annual,1,active
CUST_03739,small,2025-04-14,basic,monthly,1,active
CUST_03740,large,2024-12-25,enterprise,annual,6,active
CUST_03741,mid,2024-04-16,pro,monthly,3,active
CUST_03742,large,2024-11-29,enterprise,annual,6,active
CUST_03743,large,2023-01-30,pro,annual,8,active
CUST_03744,mid,2024-08-30,pro,monthly,2,active
CUST_03745,small,2025-07-19,basic,monthly,1,active
CUST_03746,small,2023-09-27,basic,monthly,1,active
CUST_03747,mid,2023-08-21,pro,annual,2,active
CUST_03748,mid,2023-10-24,pro,monthly,4,active
CUST_03749,mid,2025-07-15,pro,monthly,3,active
CUST_03750,mid,2025-08-11,pro,annual,2,active
CUST_03751,large,2024-04-11,basic,annual,9,active
CUST_03752,small,2023-05-05,pro,monthly,1,active
CUST_03753,mid,2024-12-21,pro,monthly,2,active
CUST_03754,mid,2023-07-24,basic,monthly,4,active
CUST_03755,mid,2024-07-26,basic,monthly,2,active
CUST_03756,small,2023-09-06,basic,monthly,1,active
CUST_03757,small,2025-04-13,basic,monthly,1,active
CUST_03758,small,2023-02-08,basic,monthly,1,active
CUST_03759,small,2024-08-05,basic,monthly,1,active
CUST_03760,small,2024-08-19,basic,monthly,1,active
CUST_03761,small,2025-12-26,basic,monthly,1,active
CUST_03762,small,2025-04-26,basic,monthly,1,active
CUST_03763,large,2024-01-08,enterprise,annual,10,active
CUST_03764,small,2025-03-14,pro,monthly,1,active
CUST_03765,mid,2023-09-16,enterprise,annual,2,active
CUST_03766,small,2025-12-17,basic,monthly,1,active
CUST_03767,large,2023-05-08,enterprise,monthly,7,active
CUST_03768,small,2023-05-26,basic,monthly,1,active
CUST_03769,small,2023-05-29,basic,annual,1,active
CUST_03770,small,2024-11-15,basic,annual,1,active
CUST_03771,small,2023-09-29,basic,annual,1,active
CUST_03772,mid,2025-12-29,pro,annual,2,active
CUST_03773,mid,2023-09-06,pro,monthly,3,active
CUST_03774,small,2025-07-12,basic,annual,1,active
CUST_03775,mid,2023-01-15,pro,monthly,2,active
CUST_03776,small,2025-10-07,basic,annual,1,active
CUST_03777,small,2024-12-08,basic,monthly,1,active
CUST_03778,mid,2025-10-15,pro,annual,4,active
CUST_03779,small,2024-07-12,basic,annual,1,active
CUST_03780,large,2024-05-13,enterprise,annual,7,active
CUST_03781,small,2023-11-24,pro,monthly,1,active
CUST_03782,mid,2023-01-11,pro,monthly,5,active
CUST_03783,large,2023-08-17,enterprise,annual,7,active
CUST_03784,mid,2023-04-17,enterprise,monthly,2,active
CUST_03785,mid,2024-03-12,pro,annual,3,active
CUST_03786,small,2024-07-08,basic,monthly,1,active
CUST_03787,mid,2025-11-25,pro,annual,3,active
CUST_03788,small,2025-06-26,basic,monthly,1,active
CUST_03789,mid,2025-05-26,enterprise,annual,2,active
CUST_03790,small,2023-01-19,basic,monthly,1,active
CUST_03791,small,2024-07-26,basic,monthly,1,active
CUST_03792,mid,2025-02-14,enterprise,monthly,3,active
CUST_03793,large,2025-10-20,enterprise,annual,9,active
CUST_03794,small,2023-03-12,basic,monthly,1,active
CUST_03795,small,2023-03-20,pro,monthly,1,active
CUST_03796,small,2023-08-31,basic,monthly,1,active
CUST_03797,mid,2023-02-24,pro,annual,5,active
CUST_03798,large,2024-01-15,pro,annual,8,active
CUST_03799,mid,2025-07-19,enterprise,monthly,2,active
CUST_03800,mid,2023-11-05,pro,monthly,3,active
CUST_03801,mid,2025-01-01,pro,monthly,2,active
CUST_03802,small,2025-07-19,basic,monthly,1,active
CUST_03803,mid,2023-02-17,pro,annual,2,active
CUST_03804,large,2025-11-05,enterprise,annual,10,active
CUST_03805,mid,2025-07-18,pro,monthly,4,active
CUST_03806,mid,2025-04-30,pro,monthly,3,active
CUST_03807,large,2025-11-17,pro,annual,8,active
CUST_03808,small,2025-07-31,basic,monthly,1,active
CUST_03809,mid,2024-04-05,pro,monthly,3,active
CUST_03810,mid,2024-12-20,enterprise,annual,4,active
CUST_03811,small,2023-04-08,basic,annual,1,active
CUST_03812,small,2025-04-02,basic,monthly,1,active
CUST_03813,large,2023-06-19,enterprise,annual,10,active
CUST_03814,small,2024-06-20,basic,annual,1,active
CUST_03815,small,2025-11-08,basic,monthly,1,active
CUST_03816,mid,2025-08-03,pro,monthly,2,active
CUST_03817,small,2025-12-31,basic,monthly,1,active
CUST_03818,large,2024-09-24,enterprise,annual,8,active
CUST_03819,small,2023-09-16,pro,annual,1,active
CUST_03820,small,2024-07-01,basic,annual,1,active
CUST_03821,large,2023-08-30,enterprise,annual,8,active
CUST_03822,large,2025-10-30,enterprise,annual,8,active
CUST_03823,small,2024-04-16,basic,monthly,1,active
CUST_03824,small,2025-01-18,basic,monthly,1,active
CUST_03825,small,2023-04-30,basic,annual,1,active
CUST_03826,mid,2024-08-16,pro,monthly,2,active
CUST_03827,mid,2024-10-28,pro,monthly,3,active
CUST_03828,small,2024-12-19,basic,monthly,1,active
CUST_03829,small,2024-07-24,basic,annual,1,active
CUST_03830,small,2024-05-16,pro,annual,1,active
CUST_03831,small,2024-06-04,pro,annual,1,active
CUST_03832,small,2023-12-21,basic,monthly,1,active
CUST_03833,small,2025-09-18,basic,annual,1,active
CUST_03834,mid,2024-10-23,enterprise,annual,4,active
CUST_03835,mid,2025-08-18,pro,monthly,4,active
CUST_03836,mid,2023-02-28,pro,annual,2,active
CUST_03837,mid,2023-10-23,pro,annual,5,active
CUST_03838,small,2025-03-05,basic,monthly,1,active
CUST_03839,mid,2025-10-13,pro,annual,4,active
CUST_03840,small,2024-03-19,basic,monthly,1,active
CUST_03841,mid,2025-03-09,pro,annual,5,active
CUST_03842,mid,2024-09-30,pro,annual,2,active
CUST_03843,mid,2025-10-14,basic,monthly,4,active
CUST_03844,mid,2023-11-04,pro,monthly,4,active
CUST_03845,large,2024-03-03,pro,monthly,6,active
CUST_03846,small,2025-12-09,basic,monthly,1,active
CUST_03847,small,2024-12-22,basic,monthly,1,active
CUST_03848,small,2023-05-10,basic,monthly,1,active
CUST_03849,small,2025-07-08,basic,monthly,1,active
CUST_03850,mid,2025-04-27,pro,monthly,4,active
CUST_03851,small,2023-12-05,basic,monthly,1,active
CUST_03852,large,2023-08-16,pro,annual,6,active
CUST_03853,large,2025-08-23,pro,annual,9,active
CUST_03854,small,2023-05-08,basic,monthly,1,active
CUST_03855,mid,2024-10-21,pro,monthly,3,active
CUST_03856,small,2025-04-19,basic,monthly,1,active
CUST_03857,small,2023-02-16,basic,monthly,1,active
CUST_03858,mid,2024-11-27,enterprise,monthly,4,active
CUST_03859,mid,2024-02-21,pro,annual,4,active
CUST_03860,small,2023-03-31,basic,monthly,1,active
CUST_03861,small,2023-08-04,basic,annual,1,active
CUST_03862,large,2023-04-16,enterprise,monthly,7,active
CUST_03863,small,2023-07-12,pro,annual,1,active
CUST_03864,small,2023-01-03,basic,annual,1,active
CUST_03865,large,2025-01-17,pro,annual,6,active
CUST_03866,small,2025-01-14,basic,monthly,1,active
CUST_03867,mid,2025-10-11,basic,monthly,2,active
CUST_03868,small,2024-08-16,basic,monthly,1,active
CUST_03869,mid,2025-08-31,pro,annual,3,active
CUST_03870,small,2024-08-21,basic,monthly,1,active
CUST_03871,small,2023-02-23,basic,monthly,1,active
CUST_03872,small,2023-08-15,basic,monthly,1,active
CUST_03873,mid,2024-07-03,basic,monthly,3,active
CUST_03874,small,2024-03-01,basic,monthly,1,active
CUST_03875,mid,2024-01-30,pro,annual,3,active
CUST_03876,small,2025-07-21,basic,annual,1,active
CUST_03877,small,2023-11-13,basic,annual,1,active
CUST_03878,mid,2023-05-31,pro,annual,5,active
CUST_03879,large,2024-04-23,pro,annual,9,active
CUST_03880,mid,2024-07-15,pro,monthly,3,active
CUST_03881,small,2023-07-07,basic,monthly,1,active
CUST_03882,small,2025-08-21,basic,annual,1,active
CUST_03883,mid,2024-11-26,pro,annual,2,active
CUST_03884,mid,2023-04-12,basic,annual,3,active
CUST_03885,mid,2024-10-23,pro,annual,2,active
CUST_03886,small,2024-07-20,basic,annual,1,active
CUST_03887,small,2024-07-27,basic,monthly,1,active
CUST_03888,mid,2025-11-29,pro,monthly,4,active
CUST_03889,small,2024-04-11,pro,monthly,1,active
CUST_03890,mid,2025-07-03,enterprise,monthly,2,active
CUST_03891,small,2025-01-07,basic,monthly,1,active
CUST_03892,small,2025-10-03,basic,monthly,1,active
CUST_03893,small,2023-11-01,basic,monthly,1,active
CUST_03894,small,2024-02-24,basic,monthly,1,active
CUST_03895,small,2024-03-04,pro,monthly,1,active
CUST_03896,small,2024-12-16,basic,monthly,1,active
CUST_03897,small,2024-11-15,basic,monthly,1,active
CUST_03898,small,2024-11-13,basic,monthly,1,active
CUST_03899,small,2023-10-17,basic,monthly,1,active
CUST_03900,small,2023-11-15,basic,monthly,1,active
CUST_03901,small,2023-09-07,pro,monthly,1,active
CUST_03902,mid,2023-10-18,pro,monthly,4,active
CUST_03903,mid,2023-03-01,pro,annual,2,active
CUST_03904,small,2024-08-19,basic,monthly,1,active
CUST_03905,large,2023-11-20,enterprise,annual,6,active
CUST_03906,mid,2024-09-12,pro,monthly,3,active
CUST_03907,small,2024-11-15,pro,annual,1,active
CUST_03908,small,2025-12-26,basic,monthly,1,active
CUST_03909,small,2025-07-15,basic,monthly,1,active
CUST_03910,small,2024-12-17,pro,monthly,1,active
CUST_03911,mid,2025-09-24,pro,annual,4,active
CUST_03912,small,2025-09-18,basic,monthly,1,active
CUST_03913,mid,2024-10-22,pro,annual,3,active
CUST_03914,large,2024-04-07,enterprise,annual,10,active
CUST_03915,mid,2023-04-28,pro,monthly,2,active
CUST_03916,small,2024-10-27,pro,monthly,1,active
CUST_03917,small,2024-10-27,basic,monthly,1,active
CUST_03918,mid,2025-09-24,pro,annual,3,active
CUST_03919,small,2024-11-07,basic,monthly,1,active
CUST_03920,mid,2023-07-17,enterprise,annual,3,active
CUST_03921,large,2024-02-21,enterprise,annual,7,active
CUST_03922,small,2025-06-17,basic,monthly,1,active
CUST_03923,small,2025-01-20,basic,annual,1,active
CUST_03924,large,2023-09-12,enterprise,annual,8,active
CUST_03925,small,2025-08-04,basic,monthly,1,active
CUST_03926,small,2023-06-03,basic,annual,1,active
CUST_03927,mid,2024-08-16,enterprise,annual,2,active
CUST_03928,large,2023-10-12,enterprise,annual,8,active
CUST_03929,large,2025-05-12,enterprise,annual,6,active
CUST_03930,small,2024-09-17,basic,monthly,1,active
CUST_03931,small,2025-10-29,basic,annual,1,active
CUST_03932,small,2025-10-03,basic,monthly,1,active
CUST_03933,small,2023-07-01,basic,annual,1,active
CUST_03934,mid,2023-09-06,pro,annual,3,active
CUST_03935,mid,2024-07-06,enterprise,annual,3,active
CUST_03936,large,2024-05-24,enterprise,monthly,8,active
CUST_03937,small,2023-07-14,basic,monthly,1,active
CUST_03938,small,2025-08-23,basic,annual,1,active
CUST_03939,small,2024-04-08,pro,monthly,1,active
CUST_03940,small,2023-07-03,basic,monthly,1,active
CUST_03941,small,2025-07-29,basic,monthly,1,active
CUST_03942,small,2024-11-22,basic,monthly,1,active
CUST_03943,small,2024-03-04,basic,monthly,1,active
CUST_03944,large,2024-11-03,enterprise,annual,8,active
CUST_03945,small,2025-07-18,basic,monthly,1,active
CUST_03946,mid,2023-04-28,pro,monthly,4,active
CUST_03947,small,2025-11-10,basic,monthly,1,active
CUST_03948,small,2024-08-21,basic,monthly,1,active
CUST_03949,small,2023-04-05,enterprise,monthly,1,active
CUST_03950,small,2025-01-30,basic,monthly,1,active
CUST_03951,large,2023-12-10,enterprise,annual,8,active
CUST_03952,small,2025-07-04,pro,monthly,1,active
CUST_03953,mid,2023-12-30,pro,monthly,4,active
CUST_03954,small,2023-01-23,basic,monthly,1,active
CUST_03955,mid,2024-02-21,pro,annual,3,active
CUST_03956,small,2023-09-10,basic,monthly,1,active
CUST_03957,small,2025-07-20,basic,monthly,1,active
CUST_03958,small,2024-01-08,basic,monthly,1,active
CUST_03959,small,2024-06-25,basic,monthly,1,active
CUST_03960,small,2023-04-11,basic,monthly,1,active
CUST_03961,small,2025-10-17,basic,monthly,1,active
CUST_03962,small,2024-03-01,basic,monthly,1,active
CUST_03963,mid,2024-12-15,pro,annual,3,active
CUST_03964,mid,2023-02-12,pro,monthly,3,active
CUST_03965,mid,2024-05-17,basic,monthly,2,active
CUST_03966,small,2024-08-19,basic,annual,1,active
CUST_03967,small,2024-10-08,basic,monthly,1,active
CUST_03968,small,2023-03-14,basic,monthly,1,active
CUST_03969,mid,2025-02-13,pro,annual,2,active
CUST_03970,large,2025-06-24,enterprise,annual,7,active
CUST_03971,mid,2024-08-01,basic,annual,4,active
CUST_03972,mid,2023-01-25,basic,annual,3,active
CUST_03973,mid,2024-10-30,pro,annual,2,active
CUST_03974,small,2024-01-11,basic,annual,1,active
CUST_03975,small,2023-07-16,basic,monthly,1,active
CUST_03976,large,2025-04-19,enterprise,monthly,8,active
CUST_03977,mid,2023-04-25,pro,annual,3,active
CUST_03978,mid,2023-08-10,basic,annual,2,active
CUST_03979,small,2025-04-18,basic,monthly,1,active
CUST_03980,mid,2023-03-29,pro,monthly,2,active
CUST_03981,small,2023-02-23,basic,monthly,1,active
CUST_03982,large,2024-02-01,enterprise,annual,7,active
CUST_03983,small,2024-10-04,basic,monthly,1,active
CUST_03984,mid,2023-11-09,pro,monthly,2,active
CUST_03985,small,2025-04-21,basic,monthly,1,active
CUST_03986,large,2025-09-24,pro,annual,6,active
CUST_03987,small,2025-03-18,basic,monthly,1,active
CUST_03988,small,2023-04-17,basic,monthly,1,active
CUST_03989,small,2024-06-12,basic,monthly,1,active
CUST_03990,large,2025-02-03,pro,annual,8,active
CUST_03991,small,2024-06-27,basic,annual,1,active
CUST_03992,mid,2023-06-10,pro,annual,2,active
CUST_03993,mid,2025-04-02,enterprise,monthly,3,active
CUST_03994,small,2023-03-09,basic,monthly,1,active
CUST_03995,small,2025-10-23,basic,monthly,1,active
CUST_03996,small,2025-10-13,basic,monthly,1,active
CUST_03997,small,2025-09-20,basic,annual,1,active
CUST_03998,mid,2025-04-22,basic,monthly,5,active
CUST_03999,small,2025-06-03,basic,monthly,1,active
CUST_04000,mid,2023-12-17,pro,monthly,4,active
CUST_04001,small,2025-12-22,pro,monthly,1,active
CUST_04002,small,2024-11-10,basic,monthly,1,active
CUST_04003,mid,2025-12-11,pro,annual,4,active
CUST_04004,large,2023-08-09,enterprise,annual,6,active
CUST_04005,small,2023-06-17,basic,monthly,1,active
CUST_04006,large,2024-05-07,enterprise,annual,6,active
CUST_04007,small,2023-05-11,basic,monthly,1,active
CUST_04008,small,2025-05-01,basic,monthly,1,active
CUST_04009,small,2024-06-03,basic,annual,1,active
CUST_04010,small,2025-06-10,basic,monthly,1,active
CUST_04011,large,2024-01-09,pro,annual,8,active
CUST_04012,mid,2025-04-08,pro,annual,2,active
CUST_04013,small,2025-04-24,basic,monthly,1,active
CUST_04014,small,2024-12-12,basic,monthly,1,active
CUST_04015,small,2025-05-29,pro,annual,1,active
CUST_04016,mid,2023-05-10,pro,monthly,4,active
CUST_04017,small,2025-05-09,basic,monthly,1,active
CUST_04018,mid,2024-03-30,enterprise,annual,2,active
CUST_04019,small,2025-07-30,basic,monthly,1,active
CUST_04020,mid,2025-01-22,pro,annual,2,active
CUST_04021,mid,2023-11-05,pro,monthly,2,active
CUST_04022,small,2025-05-04,pro,annual,1,active
CUST_04023,small,2025-09-20,pro,monthly,1,active
CUST_04024,small,2023-06-19,basic,annual,1,active
CUST_04025,small,2023-07-05,basic,annual,1,active
CUST_04026,small,2024-01-15,basic,monthly,1,active
CUST_04027,small,2024-10-17,basic,annual,1,active
CUST_04028,small,2024-03-09,basic,monthly,1,active
CUST_04029,mid,2023-01-30,pro,annual,3,active
CUST_04030,small,2024-09-08,basic,monthly,1,active
CUST_04031,small,2024-12-16,pro,monthly,1,active
CUST_04032,small,2024-05-04,basic,monthly,1,active
CUST_04033,small,2023-12-16,basic,monthly,1,active
CUST_04034,mid,2025-11-20,pro,monthly,2,active
CUST_04035,small,2023-12-02,basic,monthly,1,active
CUST_04036,mid,2024-05-03,pro,annual,4,active
CUST_04037,small,2025-09-07,pro,monthly,1,active
CUST_04038,small,2023-04-20,basic,annual,1,active
CUST_04039,large,2023-11-11,enterprise,annual,8,active
CUST_04040,large,2025-04-16,enterprise,annual,6,active
CUST_04041,small,2023-02-21,pro,monthly,1,active
CUST_04042,small,2025-12-01,pro,monthly,1,active
CUST_04043,mid,2023-11-01,pro,annual,3,active
CUST_04044,small,2025-05-14,basic,monthly,1,active
CUST_04045,small,2024-04-10,basic,monthly,1,active
CUST_04046,small,2023-08-07,basic,monthly,1,active
CUST_04047,large,2023-03-17,enterprise,annual,7,active
CUST_04048,small,2023-03-06,pro,monthly,1,active
CUST_04049,small,2024-03-14,basic,monthly,1,active
CUST_04050,large,2024-11-24,enterprise,annual,8,active
CUST_04051,mid,2025-08-24,pro,annual,2,active
CUST_04052,small,2024-06-03,basic,monthly,1,active
CUST_04053,large,2025-01-26,enterprise,annual,9,active
CUST_04054,small,2023-07-04,basic,annual,1,active
CUST_04055,mid,2025-11-16,pro,annual,5,active
CUST_04056,small,2023-03-04,pro,annual,1,active
CUST_04057,small,2024-02-25,basic,monthly,1,active
CUST_04058,mid,2024-03-29,enterprise,monthly,4,active
CUST_04059,small,2023-12-15,basic,annual,1,active
CUST_04060,small,2024-10-10,basic,monthly,1,active
CUST_04061,small,2025-09-23,basic,annual,1,active
CUST_04062,mid,2023-11-19,pro,monthly,2,active
CUST_04063,small,2023-10-27,basic,monthly,1,active
CUST_04064,small,2025-05-10,basic,monthly,1,active
CUST_04065,large,2025-02-08,enterprise,annual,7,active
CUST_04066,small,2025-12-05,basic,annual,1,active
CUST_04067,mid,2023-09-06,pro,annual,2,active
CUST_04068,small,2025-09-16,basic,monthly,1,active
CUST_04069,small,2023-09-19,basic,monthly,1,active
CUST_04070,small,2024-07-28,basic,monthly,1,active
CUST_04071,small,2024-07-11,pro,monthly,1,active
CUST_04072,large,2025-09-21,enterprise,annual,9,active
CUST_04073,small,2025-01-21,basic,monthly,1,active
CUST_04074,small,2023-02-12,basic,annual,1,active
CUST_04075,small,2023-10-05,basic,monthly,1,active
CUST_04076,small,2024-09-02,basic,monthly,1,active
CUST_04077,mid,2024-10-17,pro,annual,2,active
CUST_04078,small,2023-10-01,basic,annual,1,active
CUST_04079,small,2023-02-23,basic,monthly,1,active
CUST_04080,small,2024-05-20,basic,monthly,1,active
CUST_04081,small,2025-10-26,basic,monthly,1,active
CUST_04082,mid,2023-04-27,pro,annual,4,active
CUST_04083,small,2024-05-26,basic,annual,1,active
CUST_04084,mid,2024-07-05,pro,monthly,5,active
CUST_04085,small,2025-10-26,basic,monthly,1,active
CUST_04086,mid,2023-07-22,pro,monthly,2,active
CUST_04087,small,2023-01-28,basic,monthly,1,active
CUST_04088,small,2025-06-04,basic,annual,1,active
CUST_04089,small,2023-08-20,basic,monthly,1,active
CUST_04090,mid,2025-12-02,pro,annual,2,active
CUST_04091,small,2024-07-20,basic,monthly,1,active
CUST_04092,mid,2025-11-08,pro,annual,2,active
CUST_04093,large,2025-08-12,enterprise,annual,7,active
CUST_04094,small,2024-07-21,basic,monthly,1,active
CUST_04095,mid,2024-01-21,pro,annual,5,active
CUST_04096,small,2023-02-11,basic,annual,1,active
CUST_04097,small,2023-10-24,basic,monthly,1,active
CUST_04098,large,2025-12-20,enterprise,monthly,8,active
CUST_04099,mid,2024-07-20,pro,monthly,3,active
CUST_04100,small,2023-10-29,pro,annual,1,active
CUST_04101,large,2025-09-23,enterprise,monthly,8,active
CUST_04102,small,2024-05-06,basic,annual,1,active
CUST_04103,small,2025-05-09,basic,annual,1,active
CUST_04104,large,2025-06-12,pro,annual,9,active
CUST_04105,small,2023-06-02,basic,monthly,1,active
CUST_04106,mid,2025-09-04,pro,monthly,3,active
CUST_04107,small,2025-02-01,basic,monthly,1,active
CUST_04108,large,2023-03-02,enterprise,annual,6,active
CUST_04109,small,2025-07-22,basic,monthly,1,active
CUST_04110,small,2024-11-16,basic,annual,1,active
CUST_04111,small,2025-06-15,basic,monthly,1,active
CUST_04112,small,2024-11-23,basic,annual,1,active
CUST_04113,mid,2025-08-20,pro,monthly,5,active
CUST_04114,small,2025-12-11,basic,annual,1,active
CUST_04115,mid,2024-09-09,pro,annual,3,active
CUST_04116,mid,2025-11-07,basic,monthly,4,active
CUST_04117,small,2025-09-23,basic,monthly,1,active
CUST_04118,mid,2023-07-30,pro,monthly,5,active
CUST_04119,small,2024-02-26,basic,annual,1,active
CUST_04120,mid,2024-10-08,pro,annual,3,active
CUST_04121,mid,2025-08-03,pro,monthly,2,active
CUST_04122,small,2025-04-12,basic,annual,1,active
CUST_04123,small,2024-03-23,basic,monthly,1,active
CUST_04124,small,2024-11-15,basic,monthly,1,active
CUST_04125,mid,2024-08-23,pro,annual,3,active
CUST_04126,small,2023-10-01,basic,monthly,1,active
CUST_04127,mid,2024-04-14,pro,annual,2,active
CUST_04128,small,2025-10-12,pro,monthly,1,active
CUST_04129,small,2024-04-03,basic,monthly,1,active
CUST_04130,mid,2024-05-30,enterprise,annual,4,active
CUST_04131,mid,2024-02-09,pro,annual,3,active
CUST_04132,small,2023-12-04,basic,monthly,1,active
CUST_04133,small,2023-10-08,basic,annual,1,active
CUST_04134,small,2024-08-31,basic,monthly,1,active
CUST_04135,mid,2025-03-09,pro,annual,3,active
CUST_04136,mid,2025-08-27,pro,annual,4,active
CUST_04137,mid,2024-03-16,pro,annual,3,active
CUST_04138,mid,2025-03-26,basic,annual,2,active
CUST_04139,small,2025-01-22,basic,monthly,1,active
CUST_04140,large,2025-10-10,pro,annual,10,active
CUST_04141,small,2024-02-05,pro,monthly,1,active
CUST_04142,mid,2023-06-04,pro,annual,2,active
CUST_04143,small,2023-11-08,basic,monthly,1,active
CUST_04144,small,2025-06-27,pro,monthly,1,active
CUST_04145,small,2025-01-28,basic,monthly,1,active
CUST_04146,large,2025-04-11,enterprise,annual,8,active
CUST_04147,small,2024-12-02,pro,monthly,1,active
CUST_04148,mid,2023-03-19,pro,monthly,4,active
CUST_04149,small,2024-08-25,basic,monthly,1,active
CUST_04150,large,2024-10-07,enterprise,annual,6,active
CUST_04151,small,2023-10-25,basic,annual,1,active
CUST_04152,mid,2023-11-10,pro,annual,2,active
CUST_04153,small,2025-12-10,pro,monthly,1,active
CUST_04154,small,2025-08-20,basic,monthly,1,active
CUST_04155,small,2023-03-26,basic,annual,1,active
CUST_04156,small,2025-06-19,basic,monthly,1,active
CUST_04157,small,2024-12-14,basic,monthly,1,active
CUST_04158,small,2024-06-14,enterprise,monthly,1,active
CUST_04159,small,2023-09-13,basic,annual,1,active
CUST_04160,small,2025-10-03,basic,annual,1,active
CUST_04161,small,2024-12-01,basic,monthly,1,active
CUST_04162,small,2024-03-16,basic,monthly,1,active
CUST_04163,mid,2023-03-21,pro,annual,4,active
CUST_04164,small,2023-02-17,basic,annual,1,active
CUST_04165,mid,2025-04-21,pro,annual,2,active
CUST_04166,small,2025-05-10,basic,annual,1,active
CUST_04167,small,2024-04-30,basic,annual,1,active
CUST_04168,small,2023-08-26,pro,monthly,1,active
CUST_04169,small,2025-12-20,basic,monthly,1,active
CUST_04170,mid,2024-09-16,basic,monthly,2,active
